clade_name	../concat/170191_CAGE4007_METAG.1.fq.gz	../concat/170191_CAGE4014_METAG.1.fq.gz	../concat/170191_CAGE4015_METAG.1.fq.gz	../concat/170191_CAGE4017_METAG.1.fq.gz	../concat/170191_CAGE4019_METAG.1.fq.gz	../concat/170191_CAGE4021_METAG.1.fq.gz	../concat/170191_CAGE4027_METAG.1.fq.gz	../concat/170191_CAGE4030_METAG.1.fq.gz	../concat/170191_CAGE4031_METAG.1.fq.gz	../concat/170191_CAGE4039_METAG.1.fq.gz	../concat/170191_CAGE4040_METAG.1.fq.gz	../concat/170191_CAGE4041_METAG.1.fq.gz	../concat/170191_CAGE4045_METAG.1.fq.gz	../concat/170191_CAGE4052_METAG.1.fq.gz	../concat/170191_CAGE4053_METAG.1.fq.gz	../concat/170191_CAGE4056_METAG.1.fq.gz	../concat/170191_CAGE4060_METAG.1.fq.gz	../concat/170191_CAGE4062_METAG.1.fq.gz	../concat/170191_CAGE4073_METAG.1.fq.gz	../concat/170191_CAGE4081_METAG.1.fq.gz	../concat/170191_CAGE4083_METAG.1.fq.gz	../concat/170191_CAGE4084_METAG.1.fq.gz	../concat/170191_CAGE4085_METAG.1.fq.gz	../concat/170191_CAGE4087_METAG.1.fq.gz	../concat/170191_CAGE4089_METAG.1.fq.gz	../concat/170191_CAGE4091_METAG.1.fq.gz	../concat/170191_CAGE4099_METAG.1.fq.gz	../concat/170191_CAGE4114_METAG.1.fq.gz	../concat/170191_CAGE4119_METAG.1.fq.gz	../concat/170191_CAGE4128_METAG.1.fq.gz	../concat/170191_CAGE4129_METAG.1.fq.gz	../concat/170191_CAGE4131_METAG.1.fq.gz	../concat/170191_CAGE4133_METAG.1.fq.gz	../concat/170191_CAGE4149_METAG.1.fq.gz	../concat/170191_CAGE4150_METAG.1.fq.gz	../concat/170191_CAGE4151_METAG.1.fq.gz	../concat/170191_CAGE4155_METAG.1.fq.gz	../concat/170191_CAGE4157_METAG.1.fq.gz	../concat/170191_CAGE4161_METAG.1.fq.gz	../concat/170191_CAGE4164_METAG.1.fq.gz	../concat/170191_CAGE4165_METAG.1.fq.gz	../concat/170191_CAGE4166_METAG.1.fq.gz	../concat/170191_CAGE4167_METAG.1.fq.gz	../concat/170191_CAGE4177_METAG.1.fq.gz	../concat/170191_CAGE4179_METAG.1.fq.gz	../concat/170191_CAGE4180_METAG.1.fq.gz	../concat/170191_CAGE4185_METAG.1.fq.gz	../concat/170191_CAGE4186_METAG.1.fq.gz	../concat/170191_CAGE4188_METAG.1.fq.gz	../concat/170191_CAGE4191_METAG.1.fq.gz	../concat/170191_CAGE4192_METAG.1.fq.gz	../concat/170191_CAGE4197_METAG.1.fq.gz	../concat/170191_CAGE4201_METAG.1.fq.gz	../concat/170191_CAGE4203_METAG.1.fq.gz	../concat/170191_CAGE4212_METAG.1.fq.gz	../concat/170191_CAGE4214_METAG.1.fq.gz	../concat/170191_CAGE4217_METAG.1.fq.gz	../concat/170191_CAGE4219_METAG.1.fq.gz	../concat/170191_CAGE4233_METAG.1.fq.gz	../concat/170191_CAGE4234_METAG.1.fq.gz	../concat/170191_CAGE4236_METAG.1.fq.gz	../concat/170191_CAGE4239_METAG.1.fq.gz	../concat/170191_CAGE4244_METAG.1.fq.gz	../concat/170191_CAGE4246_METAG.1.fq.gz	../concat/170191_CAGE4248_METAG.1.fq.gz	../concat/170191_CAGE4251_METAG.1.fq.gz	../concat/170191_CAGE4252_METAG.1.fq.gz	../concat/170191_CAGE4257_METAG.1.fq.gz	../concat/170191_CAGE4260_METAG.1.fq.gz	../concat/170191_CAGE4262_METAG.1.fq.gz	../concat/170191_CAGE4267_METAG.1.fq.gz	../concat/170191_CAGE4274_METAG.1.fq.gz	../concat/170191_CAGE4275_METAG.1.fq.gz	../concat/170191_CAGE4281_METAG.1.fq.gz	../concat/170191_CAGE4286_METAG.1.fq.gz	../concat/170191_CAGE4290_METAG.1.fq.gz	../concat/170191_CAGE4294_METAG.1.fq.gz	../concat/170191_CAGE4295_METAG.1.fq.gz	../concat/170191_CAGE4296_METAG.1.fq.gz	../concat/170191_CAGE4315_METAG.1.fq.gz	../concat/170191_CAGE4325_METAG.1.fq.gz	../concat/170191_CAGE4327_METAG.1.fq.gz	../concat/170191_CAGE4337_METAG.1.fq.gz	../concat/170191_CAGE4339_METAG.1.fq.gz	../concat/170191_CAGE4341_METAG.1.fq.gz	../concat/170191_CAGE4346_METAG.1.fq.gz	../concat/170191_CAGE4347_METAG.1.fq.gz	../concat/170191_CAGE4354_METAG.1.fq.gz	../concat/170191_CAGE4359_METAG.1.fq.gz	../concat/170191_CAGE4366_METAG.1.fq.gz	../concat/170191_CAGE4372_METAG.1.fq.gz	../concat/170191_CAGE4376_METAG.1.fq.gz	../concat/170191_CAGE4378_METAG.1.fq.gz	../concat/170191_CAGE4392_METAG.1.fq.gz	../concat/170191_CAGE4401_METAG.1.fq.gz	../concat/170191_CAGE4414_METAG.1.fq.gz	../concat/170191_CAGE4421_METAG.1.fq.gz	../concat/170191_CAGE4424_METAG.1.fq.gz	../concat/170191_CAGE4428_METAG.1.fq.gz	../concat/170191_CAGE4434_METAG.1.fq.gz	../concat/170191_CAGE4437_METAG.1.fq.gz	../concat/170191_CAGE4439_METAG.1.fq.gz	../concat/170191_CAGE4443_METAG.1.fq.gz	../concat/170191_CAGE4448_METAG.1.fq.gz	../concat/170191_CAGE4454_METAG.1.fq.gz	../concat/170191_CAGE4468_METAG.1.fq.gz	../concat/170191_CAGE4469_METAG.1.fq.gz	../concat/170191_CAGE4479_METAG.1.fq.gz	../concat/170191_CAGE4481_METAG.1.fq.gz	../concat/170191_CAGE4488_METAG.1.fq.gz	../concat/170191_CAGE4497_METAG.1.fq.gz	../concat/170191_CAGE4521_METAG.1.fq.gz	../concat/170191_CAGE4526_METAG.1.fq.gz	../concat/170191_CAGE4534_METAG.1.fq.gz	../concat/170191_CAGE4556_METAG.1.fq.gz	../concat/170191_CAGE4557_METAG.1.fq.gz	../concat/170191_CAGE4559_METAG.1.fq.gz	../concat/170191_CAGE4561_METAG.1.fq.gz	../concat/170191_CAGE4563_METAG.1.fq.gz	../concat/170191_CAGE4569_METAG.1.fq.gz	../concat/170191_CAGE4573_METAG.1.fq.gz	../concat/170191_CAGE4581_METAG.1.fq.gz	../concat/170191_CAGE4583_METAG.1.fq.gz	../concat/170191_CAGE4591_METAG.1.fq.gz	../concat/170191_CAGE4601_METAG.1.fq.gz	../concat/170191_CAGE4602_METAG.1.fq.gz	../concat/170191_CAGE4604_METAG.1.fq.gz	../concat/170191_CAGE4613_METAG.1.fq.gz	../concat/170191_CAGE4626_METAG.1.fq.gz	../concat/170191_CAGE4628_METAG.1.fq.gz	../concat/170191_CAGE4646_METAG.1.fq.gz	../concat/170191_CAGE4650_METAG.1.fq.gz	../concat/170191_CAGE4659_METAG.1.fq.gz	../concat/170191_CAGE4664_METAG.1.fq.gz	../concat/170191_CAGE4667_METAG.1.fq.gz	../concat/170191_CAGE4675_METAG.1.fq.gz	../concat/170191_CAGE4679_METAG.1.fq.gz	../concat/170191_CAGE4689_METAG.1.fq.gz	../concat/170191_CAGE4691_METAG.1.fq.gz	../concat/170191_CAGE4695_METAG.1.fq.gz	../concat/170191_CAGE4696_METAG.1.fq.gz	../concat/170191_CAGE4701_METAG.1.fq.gz	../concat/170191_CAGE4733_METAG.1.fq.gz	../concat/170191_CAGE4738_METAG.1.fq.gz	../concat/170191_CAGE4754_METAG.1.fq.gz	../concat/170191_CAGE4762_METAG.1.fq.gz
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp902461025|t__GCA_902461025.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221095|t__GCA_905221095.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3702	0.0	0.0	2.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221125|t__GCA_905221125.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3702	0.0	0.0	2.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221145	0.0	0.0	0.0	0.8464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4715	0.0	3.1739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0	0.775	0.0	0.2533	0.0	0.0	0.3874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.522	0.0	0.0	0.0	0.0	0.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221145|t__GCA_905221145.1	0.0	0.0	0.0	0.8464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4715	0.0	3.1739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0274	0.0	0.0	0.0	0.0	0.0	0.775	0.0	0.2533	0.0	0.0	0.3874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.522	0.0	0.0	0.0	0.0	0.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221155|t__GCA_905221155.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8811	0.0	1.0779	0.0	0.0	0.0	0.0	0.0	0.0	0.0916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6202	0.0	0.0	0.0	0.0593	1.5212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0616	0.6339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221165|t__GCA_905221165.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8811	0.0	1.0779	0.0	0.0	0.0	0.0	0.0	0.0	0.0916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6202	0.0	0.0	0.0	0.0593	1.5212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0616	0.6339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221195	0.0	0.0	0.0	0.0	0.0	0.4759	0.0	0.0	0.0	0.0	0.0	0.4958	0.0	0.0	0.0	0.0	0.0	2.3621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3361	0.5068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0512	0.0	0.0	0.0	0.0	0.0	0.0	1.4883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221195|t__GCA_905221195.1	0.0	0.0	0.0	0.0	0.0	0.4759	0.0	0.0	0.0	0.0	0.0	0.4958	0.0	0.0	0.0	0.0	0.0	2.3621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3361	0.5068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0512	0.0	0.0	0.0	0.0	0.0	0.0	1.4883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp905221215|t__GCA_905221215.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
